doc_id	excl_mrk_num	ques_mrk_num	poin_mrk_num	ellp_mrk_num
1335	0	0	153	0
1336	6	7	43	10
1337	0	3	21	0
1338	13	0	75	5
1339	5	11	128	5
1340	1	5	63	20
1341	10	7	114	2
1342	7	2	36	0
1343	5	3	46	0
1344	152	202	1768	384
1345	4	3	42	0
1346	0	0	75	0
1347	0	7	323	0
1348	0	7	119	2
1349	2	0	1	0
1350	11	123	1469	1
1351	6	6	96	0
1352	4	3	97	3
1353	14	9	116	7
1354	0	1	12	1
1355	0	0	6	0
1356	12	4	42	1
1357	8	1	97	0
1358	3	2	27	0
1359	5	1	6	0
1360	1	0	26	0
1361	5	2	167	0
1362	1	1	19	0
1363	21	29	359	5
1364	74	133	1688	44
1365	12	11	835	7
1366	15	8	254	1
1367	35	11	6006	0
1368	74	333	2938	34
1369	793	642	6241	941
1370	16	105	2241	2
1371	0	0	12	0
1372	0	0	177	11
1373	0	0	44	0
1374	9	0	162	5
1375	5	12	2840	0
1376	0	6	185	0
1377	0	0	55	1
1378	4	1	303	0
1379	8	6	3770	0
1380	1	15	237	0
1381	0	7	98	2
1382	2	5	45	1
1383	4	17	133	1
1384	6	0	30	0
1385	2	2	20	0
1386	1	0	235	0
1387	0	1	339	26
1388	33	32	525	3
1389	9	37	141	40
1390	0	0	200	0
1391	5	1	25	0
1392	2	6	79	20
1393	92	154	1283	19
1394	1	0	98	7
1395	67	38	232	19
1396	89	7	66	15
1397	43	1	41	0
1398	119	153	1936	43
1399	0	0	32	0
1400	4	8	114	8
1401	10	12	90	11
1402	0	0	4	0
1403	2	2	2	0
1404	0	0	44	0
1405	247	542	6011	313
1406	0	1	58	0
1407	3	3	10	0
1408	15	5	30	0
1409	1	4	53	17
1410	1	1	2186	10
1411	0	0	219	0
1412	149	147	1407	6
1413	220	1658	7908	3
1414	296	189	1781	74
1415	2	12	54	8
1416	0	2	62	0
1417	0	0	111	0
1418	18	46	284	25
1419	0	4	133	3
1420	2	4	51	1
1421	208	1718	11569	533
1422	176	360	3510	474
1423	84	4	67	0
1424	13	44	1616	15
1425	6	3	4	0
1426	18	0	41	10
1427	5	5	20	2
1428	0	0	2	0
1429	3	14	4	1
1430	3	3	31	1
1431	2	13	56	4
1432	11	18	766	1
1433	26	22	38	2
1434	12	2	36	0
1435	48	93	1697	17
1436	106	283	2855	92
1437	0	2	478	0
1438	1	0	215	0
1439	1	1	59	1
1440	0	0	562	0
1441	23	27	186	9
1442	4	6	121	4
1443	0	1	39	0
1444	7	4	114	1
1445	1	4	50	2
1446	240	264	4484	98
1447	5	6	10	2
1448	28	23	52	2
1449	0	2	31	0
1450	18	8	47	1
1451	6	1	28	1
1452	14	15	176	16
1453	0	2	41	3
1454	30	31	312	52
1455	2	5	26	0
1456	50	36	239	42
1457	0	2	152	0
1458	14	26	103	0
1459	3	6	100	2
1460	8	26	183	16
1461	0	5	111	0
1462	0	4	18	0
1463	7	3	32	1
1464	121	6	515	24
1465	479	459	8704	102
1466	0	1	22	0
1467	3	0	994	1
1468	1	32	85	1
1469	26	3	31	2
1470	2	2	41	0
1471	0	0	141	1
1472	216	329	704	1
1473	26	322	1803	217
1474	0	5	30	0
1475	38	96	331	16
1476	5	0	105	1
1477	1214	521	5719	0
1478	1	6	8	1
1479	0	4	85	0
1480	2	4	16	2
1481	6	1	2	2
1482	2	1	70	4
1483	83	16	749	7
1484	5	6	103	2
1485	0	1	245	26
1486	0	0	633	0
1487	1	1	33	0
1488	0	4	25	0
1489	22	78	1887	2
1490	5	1	289	0
1491	2	0	71	0
1492	0	0	33	0
1493	0	0	81	2
1494	55	322	3571	2
1495	18	27	192	0
1496	0	0	165	0
1497	108	383	3586	40
1498	2	1	30	2
1499	2	1	54	2
1500	2	0	368	1
1501	0	0	32	0
1502	0	6	71	3
1503	57	82	703	89
1504	0	28	48	3
1505	0	3	65	0
1506	15	16	161	5
1507	12	17	121	9
1508	4	15	112	0
1509	1	1	129	1
1510	0	2	22	0
1511	73	35	190	28
1512	8	8	43	2
1513	0	0	20	0
1514	3	1	101	4
1515	18	3	36	8
1516	7	4	123	3
1517	0	2	31	9
1518	0	2	32	0
1519	4	18	42	3
1520	2	4	44	0
1521	4	1	1232	1
1522	21	7	491	4
1523	2	4	56	17
1524	0	3	61	4
1525	1	0	118	0
1526	4	14	201	5
1527	8	171	2729	0
1528	1	12	124	8
1529	303	441	3645	148
1530	0	1	96	0
1531	0	6	1102	0
1532	3	22	92	15
1533	131	155	763	21
1534	12	5	23	3
1535	0	1	57	0
1536	5	33	313	4
1537	27	53	609	4
1538	192	713	7016	219
1539	0	3	79	7
1540	20	34	92	2
1541	17	3	92	2
1542	2	5	60	0
1543	15	26	131	24
1544	7	14	99	0
1545	30	27	173	0
1546	66	150	847	15
1547	0	0	11	0
1548	1	3	159	1
1549	2	4	70	19
1550	3	12	44	1
1551	0	2	19	0
1552	32	32	320	10
1553	23	6	82	3
1554	6	4	64	20
1555	1	20	667	0
1556	3	5	37	8
1557	6	35	3159	22
1558	0	8	57	1
1559	0	0	943	0
1560	31	18	66	0
1561	5	1	103	1
1562	0	13	107	0
1563	32	61	2058	1
1564	55	3	107	1
1565	40	400	4547	17
1566	0	1	43	0
1567	113	183	2575	0
1568	1	0	45	0
1569	0	0	0	0
1570	12	21	159	8
1571	4	3	6	1
1572	9	26	179	8
1573	1	1	13	0
1574	1	1	55	0
1575	0	1	7	0
1576	2	4	39	10
1577	2	2	4	0
1578	0	1	40	0
1579	8	23	116	14
1580	0	0	248	0
1581	1	0	1	0
1582	2	13	670	1
1583	2	0	15	0
1584	1	0	39	11
1585	0	1	73	0
1586	1	9	98	4
1587	19	22	117	29
1588	0	0	273	0
1589	0	6	46	0
1590	33	89	1385	6
1591	1	4	11	0
1592	19	12	87	7
1593	0	0	80	0
1594	6	4	249	1
1595	2	1	52	0
1596	118	320	2563	0
1597	9	2	68	1
1598	42	168	898	286
1599	1	0	17	0
1600	0	2	3	0
1601	1	0	33	0
1602	0	4	63	19
1603	0	1	23	1
1604	4	6	66	3
1605	2	0	23	0
1606	113	138	2940	0
1607	3	3	47	0
1608	30	45	189	30
1609	0	3	142	5
1610	21	8	42	0
1611	88	176	2350	2
1612	3	10	158	2
1613	80	193	1072	329
1614	9	5	307	7
1615	87	143	2740	43
1616	1	0	46	0
1617	5	6	70	4
1618	0	0	25	0
1619	1	0	69	0
1620	0	1	164	0
1621	21	29	126	26
1622	3	2	12	0
1623	1	0	28	0
1624	7	5	43	1
1625	1	2	319	3
1626	56	66	97	13
1627	15	28	343	14
1628	5	4	16	2
1629	27	125	777	0
1630	118	202	4085	15
1631	7	22	135	0
1632	3	0	42	2
1633	8	1	52	0
1634	2	16	89	0
1635	1	5	62	20
1636	1419	1236	6936	0
1637	5	17	62	5
1638	24	5	38	0
1639	73	96	450	85
1640	94	34	871	6
1641	2	0	82	0
1642	9	3	79	1
1643	2	1	28	2
1644	37	103	211	0
1645	6	11	84	0
1646	2	0	30	0
1647	3	7	43	2
1648	1	0	33	0
1649	1289	705	4598	2
1650	6	5	57	19
1651	0	1	10	2
1652	3	5	10	1
1653	0	1	11	0
1654	14	6	43	6
1655	2	8	43	17
1656	2	12	46	0
1657	46	23	224	1
1658	3	1	20	7
1659	356	427	4161	639
1660	7	36	5057	0
1661	10	6	398	0
1662	2	11	75	0
1663	9	1	28	6
1664	0	0	13	0
1665	0	1	280	26
1666	12	88	2122	14
1667	2	1	42	0
1668	1	1	75	0
1669	2	5	207	4
1670	0	1	181	18
1671	1	0	39	0
1672	7	14	49	0
1673	17	6	119	4
1674	16	32	315	26
1675	19	13	244	4
1676	0	28	2567	0
1677	2	10	107	6
1678	0	31	1407	8
1679	3	1	109	1
1680	3	7	64	19
1681	1	8	133	1
1682	3	0	57	0
1683	23	6	82	3
1684	2	1	59	0
1685	2	0	17	0
1686	0	0	1923	29
1687	1028	727	6155	604
1688	6	3	38	5
1689	0	3	34	1
1690	38	62	635	49
1691	1	4	62	4
1692	589	240	3037	267
1693	3	0	58	0
1694	3	12	34	4
1695	1	3	25	8
1696	41	11	307	1
1697	4	1	35	0
1698	0	0	21	2
1699	51	70	759	29
1700	19	16	183	29
1701	2	8	83	9
1702	27	12	188	0
1703	234	546	2695	118
1704	0	1	138	0
1705	11	3	52	3
1706	0	0	65	0
1707	0	1	27	1
1708	0	4	34	5
1709	28	147	567	0
1710	130	625	4095	611
1711	3	20	89	7
1712	5	11	58	4
1713	0	1	27	0
1714	5	4	19	1
1715	0	5	452	3
1716	61	2	331	51
1717	2	0	201	1
1718	116	136	3091	13
1719	1	0	0	0
1720	0	0	1	0
1721	0	0	58	3
1722	7055	1028	3865	27
1723	1	4	56	18
1724	51	120	1278	226
1725	8	2	358	7
1726	11	0	66	0
1727	1	1	4	0
1728	177	602	2888	263
1729	3	2	100	2
1730	4	4	60	2
1731	0	3	81	3
1732	3	8	48	0
1733	0	8	4269	0
1734	0	1	6	1
1735	2	6	81	0
1736	9	7	4206	3
1737	0	3	160	0
1738	5	4	75	1
1739	26	38	378	1
1740	2	3	14	0
1741	37	54	1322	77
1742	158	207	1214	150
1743	19	23	96	19
1744	0	1	19	3
1745	0	0	24	2
1746	1	4	19	1
1747	0	0	5	0
1748	160	45	321	21
1749	1	21	218	0
1750	112	9	158	46
1751	1	2	19	1
1752	1	6	85	1
1753	1	0	316	0
1754	0	15	222	0
1755	1	3	62	0
1756	0	0	780	0
1757	151	627	8708	26
1758	12	9	31	6
1759	1	0	60	1
1760	11	31	286	10
1761	3	2	49	7
1762	8	4	28	3
1763	11	0	99	0
1764	5	13	92	19
1765	5	1	181	0
1766	67	149	817	286
1767	4	3	9	2
1768	636	1196	5319	52
1769	36	10	157	8
1770	12	21	64	5
1771	47	13	431	8
1772	46	281	3411	4
1773	6	16	61	1
1774	18	5	55	3
1775	0	21	468	3
1776	4	12	171	2
1777	1	0	137	1
1778	102	244	1252	84
1779	0	0	178	0
1780	21	37	234	3
1781	7	11	42	1
1782	0	1	223	0
1783	1	0	249	0
1784	8	2	516	9
1785	2	2	113	2
1786	1	3	18	0
1787	16	12	354	7
1788	9	3	73	0
1789	1	4	11	1
1790	4	15	62	4
1791	5	1	14	0
1792	0	4	20	1
1793	33	12	141	6
1794	33	78	449	4
1795	1	3	75	0
1796	37	10	546	0
1797	8	4	119	0
1798	24	3	238	2
1799	0	4	61	19
1800	0	1	26	0
1801	4	3	28	4
1802	2	20	56	4
1803	0	3	805	2
1804	6	1	27	7
1805	321	196	1493	288
1806	0	11	3313	0
1807	0	2	35	1
1808	79	116	1037	62
1809	0	7	3	0
1810	0	1	81	0
1811	1	5	16	0
1812	0	0	38	0
1813	7	14	1038	0
1814	5	1	28	0
1815	1	0	337	0
1816	62	33	103	5
1817	1	2	76	0
1818	1	0	1	0
1819	1	7	8	0
1820	4	5	21	5
1821	33	77	1500	1
1822	166	151	922	9
1823	3	1	117	0
1824	48	162	1192	29
1825	1	4	112	0
1826	1	15	53	0
1827	2	7	89	2
1828	3	7	17	0
1829	3	8	51	1
1830	39	30	358	3
1831	5	19	85	0
1832	11	7	53	0
1833	2	6	42	0
1834	12	17	350	2
1835	6	5	54	2
1836	10	13	223	0
1837	3	0	88	0
1838	0	0	249	0
1839	6	4	215	1
1840	143	408	5494	17
1841	5	5	60	2
1842	427	549	679	70
1843	1	3	117	1
1844	128	346	4444	16
1845	1	2	40	3
1846	5	7	87	0
1847	6	22	60	5
1848	10	5	68	8
1849	15	21	57	11
1850	0	14	123	0
1851	1	1	83	0
1852	99	6	95	19
1853	0	0	37	1
1854	3	17	329	1
1855	0	3	4	1
1856	5	146	144	15
1857	20	1	291	9
1858	340	81	1031	38
1859	0	0	35	0
1860	14	27	144	5
1861	36	40	409	0
1862	0	7	39	0
1863	11	0	6	0
1864	10	4	21	1
1865	0	0	264	0
1866	1	2	23	0
1867	5	16	287	1
1868	3	2	167	0
1869	7	0	76	0
1870	3	12	33	1
1871	41	60	333	27
1872	3	13	140	1
1873	0	0	13	1
1874	223	348	731	1
1875	19	20	1806	0
1876	3	8	141	5
1877	0	0	762	0
1878	2	6	18	3
1879	0	1	19	0
1880	44	61	1056	1
1881	13	34	389	29
1882	57	340	4814	4
1883	6	5	147	2
1884	0	0	89	0
1885	19	4	1762	0
1886	62	23	458	0
1887	9	4	125	1
1888	3477	3146	28148	594
1889	0	1	8	5
1890	1	16	24	0
1891	0	1	43	0
1892	1	0	868	0
1893	6	2	661	0
1894	3	0	8	0
1895	0	16	52	0
1896	9	22	125	11
1897	12	10	86	10
1898	1	2	17	2
1899	4	5	21	0
1900	25	35	374	25
1901	0	0	10	1
1902	4	7	195	1
1903	3	10	29	3
1904	4	8	91	8
1905	16	48	499	8
1906	3	2	22	3
1907	3	25	174	11
1908	0	16	54	0
1909	39	30	97	1
1910	11	9	241	0
1911	0	4	38	1
1912	332	305	5358	0
1913	69	78	1033	49
1914	6	1	34	0
1915	5	8	89	0
1916	2	2	410	0
1917	11	24	97	8
1918	0	0	21	0
1919	60	10	650	22
1920	21	9	71	15
1921	0	0	454	0
1922	20	59	247	19
1923	2	5	38	1
1924	8	3	70	2
1925	0	1	12	0
1926	0	0	4	0
1927	1	8	57	19
1928	36	44	708	4
1929	1	4	47	1
1930	4	2	6	2
1931	3	5	58	0
1932	0	2	61	0
1933	2	2	175	1
1934	19	13	243	4
1935	3	5	18	1
1936	35	47	1164	0
1937	0	4	69	20
1938	1	0	2	0
1939	0	4	687	1
1940	216	459	5683	0
1941	582	197	9355	114
1942	22	26	308	24
1943	21	32	394	34
1944	2	5	92	2
1945	2	1	27	1
1946	6	22	76	0
1947	322	878	4613	0
1948	4	0	1369	1
1949	133	70	621	54
1950	0	9	275	1
1951	9	7	652	5
1952	5	39	1001	8
1953	0	0	100	0
1954	2	1	217	0
1955	11	3	28	2
1956	17	20	174	1
1957	32	33	244	51
1958	0	1	78	9
1959	25	35	289	30
1960	0	0	3374	0
1961	12	28	1233	0
1962	0	0	1702	0
1963	2	62	150	1
1964	61	18	4542	64
1965	8	4	224	1
1966	0	11	30	0
1967	6	7	72	4
1968	7	6	397	0
1969	7	5	165	1
1970	2	4	53	16
1971	39	4	302	6
1972	24	38	130	14
1973	1	16	120	5
1974	2	5	99	0
1975	11	6	267	0
1976	0	2	55	0
1977	1	2	21	3
1978	2	1	8	0
1979	17	0	138	1
1980	24	259	3034	8
1981	0	1	85	0
1982	20	17	244	35
1983	7	3	97	5
1984	38	218	3081	153
1985	44	31	2870	85
1986	18	19	113	10
1987	4	5	62	20
1988	68	61	460	46
1989	69	13	1344	13
1990	10	6	122	3
1991	27	17	91	6
1992	4	9	49	0
1993	4	2	27	6
1994	17	1	502	25
1995	15	7	221	7
1996	1	0	93	0
1997	0	0	3	2
1998	213	276	3006	0
1999	41	13	162	4
2000	6	5	30	0
2001	0	2	44	0
2002	17	34	187	0
2003	6	180	2076	6
2004	0	0	50	0
2005	85	80	4062	217
2006	0	47	2812	37
2007	30	125	806	13
2008	48	3	205	12
2009	0	0	3	0
2010	563	1365	6640	0
2011	0	10	20	0
2012	0	1	2513	7
2013	2	6	64	14
2014	7	8	38	3
2015	0	5	12	3
2016	8	14	724	0
2017	30	41	116	0
2018	0	4	81	1
2019	43	84	503	0
2020	0	11	124	0
2021	228	116	814	138
2022	2	0	36	0
2023	95	161	3367	0
2024	6	5	386	0
2025	0	4	47	0
2026	0	6	27	0
2027	0	1	13	0
2028	4	6	113	0
2029	0	10	2624	0
2030	10	0	20	7
2031	120	67	382	4
2032	4	7	47	4
2033	1	4	58	19
2034	0	9	46	0
2035	4	9	185	7
2036	0	1	95	7
2037	1	2	201	0
2038	1	6	50	0
2039	1	19	87	7
2040	4	3	100	6
2041	3	19	88	29
2042	1	2	13	1
2043	1	4	63	20
2044	34	29	306	0
2045	3	0	800	0
2046	0	0	8	0
2047	4	22	77	5
2048	4	5	127	1
2049	1	4	34	2
2050	2	0	119	0
2051	4	4	183	0
2052	0	0	356	0
2053	5	15	132	2
2054	0	1	11	0
2055	0	1	6	0
2056	3	4	7	0
2057	16	28	288	10
2058	1	4	40	2
2059	0	0	1370	0
2060	1	5	28	10
2061	1	5	61	20
2062	6	14	53	5
2063	16	4	70	4
2064	6	7	31	2
2065	2	0	8	0
2066	0	1	7	0
2067	0	5	41	0
2068	2	1	85	0
2069	5	6	112	3
2070	1	33	11	0
2071	2	0	63	0
2072	7	4	236	0
2073	0	0	0	0
2074	1	21	13	0
2075	2	0	34	0
2076	22	62	1028	0
2077	4	3	48	0
2078	2	2	78	1
2079	1	20	146	1
2080	286	365	2669	264
2081	0	0	13	0
2082	34	1	74	17
2083	3	4	58	1
2084	3	17	4	1
2085	9	0	24	0
2086	6	1	944	1
2087	0	10	77	0
2088	11	10	89	9
2089	22	9	110	0
2090	70	2	795	0
2091	2	1	1	0
2092	0	0	8	0
2093	4	2	104	1
2094	11	4	9	0
2095	2	6	35	0
2096	46	119	442	3
2097	43	75	112	2
2098	0	1	104	0
2099	5	2	26	0
2100	35	26	206	23
2101	0	42	216	1
2102	1	1	1104	1
2103	4	27	117	0
2104	2	14	57	4
2105	24	307	3357	14
2106	42	49	2012	6
2107	1	10	116	8
2108	0	0	0	0
2109	163	92	2616	86
2110	0	0	15	0
2111	42	36	293	19
2112	2	0	4	0
2113	6	3	12	1
2114	0	4	17	1
2115	3	16	27	3
2116	6	2	150	7
2117	16	28	288	10
2118	0	8	166	1
2119	0	0	0	0
2120	9	3	50	0
2121	7	2	15	1
2122	2	4	153	0
2123	3	29	314	10
2124	2	303	811	0
2125	11	4	57	17
2126	3	6	37	3
2127	7	5	71	21
2128	8	35	132	7
2129	11	9	28	2
2130	1	10	18	0
2131	0	0	9	0
2132	2	16	104	1
2133	6	1	1	0
2134	52	26	154	1
2135	16	9	166	5
2136	0	1	6	0
2137	2	0	13	3
2138	16	14	229	17
2139	4	3	60	0
2140	0	0	263	13
2141	7	5	110	0
2142	0	5	6	0
2143	4	5	26	4
2144	4	5	28	2
2145	19	12	86	7
2146	195	269	4719	4
2147	131	373	2093	71
2148	3	2	9	2
2149	1	1	1093	1
2150	4	1	152	0
2151	4	4	147	5
2152	3	10	56	0
2153	0	1	7	0
2154	1234	1840	10575	2
2155	74	6	840	24
2156	9	11	127	7
2157	3	3	58	0
2158	41	27	273	16
2159	3	4	133	0
2160	1	1	22	1
2161	7	18	138	3
2162	43	43	1024	417
2163	0	0	47	0
2164	4	5	40	0
2165	2	1	11	0
2166	0	0	1841	0
2167	1	0	19	1
2168	5	5	1360	12
2169	4	3	10	0
2170	55	37	1209	41
2171	3	12	122	5
2172	2	1	39	1
2173	6	4	58	19
2174	0	0	209	0
2175	1	0	17	7
2176	20	4	52	14
2177	0	0	160	0
2178	1	2	179	2
2179	5	24	664	0
2180	1	7	69	1
2181	1	1	26	0
2182	3	0	39	6
2183	5	8	239	1
2184	0	0	65	0
2185	23	218	1768	92
2186	537	464	5284	0
2187	2	3	291	0
2188	8	1	52	5
2189	0	9	117	1
2190	24	22	4771	39
2191	1	21	77	6
2192	62	98	824	22
2193	5	6	44	0
2194	8	2	207	4
2195	4	4	42	2
2196	1	3	64	0
2197	3	2	12	0
2198	1	5	26	4
2199	1	21	28	0
2200	3	0	457	0
2201	1011	1478	5985	195
2202	0	4	404	6
2203	1	3	15	0
2204	1	3	62	0
2205	4	4	24	1
2206	19	31	877	1
2207	14	12	2826	4
2208	13	24	268	25
2209	0	0	10	0
2210	4	15	77	23
2211	5	2	76	6
2212	8	31	148	26
2213	5	40	1103	15
2214	24	7	389	0
2215	4	3	140	0
2216	2	10	45	3
2217	3	3	38	0
2218	26	18	161	9
2219	3	19	17	1
2220	12	12	108	43
2221	9	0	154	2
2222	20	16	215	25
2223	5	22	114	1
2224	2	0	195	3
2225	3	2	118	7
2226	8	7	70	0
2227	14	33	144	17
2228	0	14	71	2
2229	1	1	80	2
2230	0	0	1	0
2231	13	2	18	0
2232	14	12	139	8
2233	0	23	85	0
2234	33	34	429	32
2235	1	0	389	0
2236	13	5	113	5
2237	8	10	281	1
2238	145	290	2518	8
2239	6	8	516	0
2240	1	5	60	1
2241	39	105	2792	0
2242	0	0	99	0
2243	1	0	419	0
2244	0	0	21	0
2245	2	5	192	2
2246	1	1	34	1
2247	44	49	378	25
2248	2	2	29	0
2249	1	2	22	1
2250	1	1	1134	0
2251	2	1	17	0
2252	5	4	112	4
2253	9	14	246	3
2254	33	347	1132	317
2255	8	6	19	0
2256	23	30	207	8
2257	8	6	89	18
2258	93	45	3677	2
2259	1	15	86	1
2260	33	119	2729	19
2261	0	2	44	0
2262	0	1	27	0
2263	2	5	60	17
2264	19	13	21	1
2265	519	839	7789	0
2266	186	90	1469	39
2267	1	1	139	0
2268	1	2	24	1
2269	11	38	129	47
2270	4	23	995	6
2271	4	7	994	1
2272	2	14	39	0
2273	0	0	878	10
2274	2	11	56	0
2275	11	1	49	1
2276	0	5	19	0
2277	2	0	49	2
2278	55	21	360	22
2279	0	2	467	0
2280	47	58	2109	1
2281	0	4	205	0
2282	12	6	102	1
2283	18	13	78	5
2284	66	4	395	0
2285	0	4	44	1
2286	1	6	8	0
2287	10	1	320	0
2288	3	6	119	1
2289	2	1	1	0
2290	1	18	424	1
2291	7	2	132	1
2292	259	232	5808	99
2293	7	7	62	5
2294	2	1	62	2
2295	2	1	42	2
2296	0	1	10	0
2297	4	11	165	7
2298	49	183	3637	19
2299	5	2	94	5
2300	1	0	9	1
2301	14	24	133	5
2302	0	20	268	0
2303	0	1	128	0
2304	4	9	319	10
2305	1	3	15	0
2306	2	3	6	0
2307	181	153	2571	4
2308	2	0	28	0
2309	0	5	64	20
2310	0	0	33	0
2311	0	0	1	0
2312	0	34	67	0
2313	8	2	30	0
2314	26	191	3200	4
2315	0	0	52	0
2316	2	4	74	0
2317	1	17	42	7
2318	0	3	583	2
2319	1	0	31	0
2320	0	1	43	0
2321	8	7	76	12
2322	2	4	136	0
2323	93	15	129	12
2324	2	18	20	1
2325	64	64	82	8
2326	0	15	85	0
2327	10	22	3931	676
2328	3	4	83	0
2329	0	0	1752	0
2330	16	7	63	13
2331	5	9	1490	3
2332	27	23	152	11
2333	82	118	886	224
2334	10	4	26	1
2335	5	8	112	1
2336	7	11	183	1
2337	4	2	103	2
2338	1	11	323	0
2339	302	281	2387	150
2340	87	209	953	94
2341	8	5	13	0
2342	3	10	82	1
2343	0	0	62	0
2344	0	2	96	1
2345	1	0	391	0
2346	55	96	2233	4
2347	13	10	99	1
2348	1	0	8	0
2349	1	4	16	0
2350	15	17	677	17
2351	2	11	24	0
2352	23	2	40	0
2353	1	0	66	0
2354	1	3	2087	0
2355	0	4	20	3
2356	0	2	128	0
2357	284	815	3515	210
2358	2	0	49	0
2359	0	2	129	1
2360	97	133	674	0
2361	0	4	30	2
2362	3	6	94	1
2363	4	3	21	4
2364	5	2	14	0
2365	13	19	29	1
2366	32	13	69	5
2367	3	3	96	1
2368	0	32	523	2
2369	20	91	610	0
2370	0	0	300	0
2371	11	21	1613	2
2372	0	1	9	1
2373	7	11	75	8
2374	1	2	13	2
2375	1	3	53	1
2376	0	3	584	2
2377	6	8	19	0
2378	1	5	68	0
2379	2	1	155	1
2380	1	0	265	0
2381	4	17	52	1
2382	10	11	80	0
2383	3	0	51	0
2384	1234	586	2168	1091
2385	2	4	144	4
2386	0	2	122	0
2387	0	11	18	0
2388	252	275	2164	92
2389	0	4	73	20
2390	6	1	28	9
2391	0	8	56	0
2392	0	0	1	0
2393	4	7	101	2
2394	17	2	154	0
2395	374	397	3266	4
2396	8	2	1420	3
2397	0	0	1	0
2398	0	1	7	0
2399	0	0	21	0
2400	16	4	42	0
2401	1	3	31	0
2402	0	0	491	0
2403	0	0	14	6
2404	17	13	298	1
2405	594	237	5817	0
2406	12	7	109	7
2407	8	8	141	18
2408	0	1	129	0
2409	76	80	670	1
2410	2	3	280	0
2411	2	0	66	0
2412	1	5	74	1
2413	29	32	312	24
2414	1	0	9	0
2415	0	1	60	5
2416	11	1	35	6
2417	2	3	554	3
2418	10	39	226	0
2419	78	12	824	4
2420	0	30	25	0
2421	1	8	118	3
2422	5	5	100	1
2423	3	0	50	0
2424	12	12	59	1
2425	10	16	52	2
2426	18	27	211	6
2427	0	2	31	0
2428	2	0	662	0
2429	58	100	1191	52
2430	1	4	121	0
2431	9	17	141	26
2432	10	3	104	0
2433	64	186	773	232
2434	0	3	335	9
2435	3	1	175	10
2436	0	7	97	0
2437	4	19	80	2
2438	1	25	253	6
2439	56	174	4043	179
2440	159	464	3101	175
2441	5	7	273	0
2442	1	4	26	2
2443	24	45	2028	1
2444	1	1	91	1
2445	0	1	293	26
2446	0	1	12	0
2447	37	129	1221	116
2448	20	2	410	0
2449	0	0	15	0
2450	0	0	111	0
2451	0	0	26	0
2452	0	2	8	0
2453	38	65	2330	32
2454	8	3	48	3
2455	81	305	6330	133
2456	0	0	138	0
2457	3	9	80	3
2458	2	2	52	5
2459	27	28	534	0
2460	29	13	373	1
2461	33	41	407	35
2462	0	1	37	0
2463	5	2	114	1
2464	10	56	1262	7
2465	37	7	63	0
2466	109	68	415	24
2467	1	2	27	2
2468	4	5	23	2
2469	9	9	815	0
2470	2	6	224	1
2471	12	1	4	1
2472	0	0	51	4
2473	11	101	2015	14
2474	68	38	733	1
2475	3	1	24	0
2476	1	0	2041	0
2477	182	170	1134	69
2478	0	0	96	8
2479	1	5	70	0
2480	9	1	36	2
2481	489	1094	8813	0
2482	32	37	463	26
2483	1	5	22	3
2484	143	96	1627	51
2485	0	0	394	5
2486	2	13	70	7
2487	1	0	40	0
2488	0	1	277	26
2489	4	13	1534	0
2490	7	4	72	0
2491	6	37	508	0
2492	2	8	148	3
2493	54	44	507	44
2494	1	0	34	1
2495	97	18	409	121
2496	19	61	642	9
2497	10	9	12	0
2498	34	51	467	0
2499	3	1	21	0
2500	1	2	18	1
2501	0	0	69	0
2502	0	10	1016	5
2503	3	12	34	4
2504	5	36	945	83
2505	0	4	203	0
2506	4	30	1012	4
2507	2	9	23	3
2508	32	37	200	0
2509	74	184	5178	0
2510	41	26	181	3
2511	5	1	29	1
2512	0	5	5	0
2513	0	0	309	0
2514	12	37	1253	1
2515	0	0	16	1
2516	1	1	30	0
2517	0	3	34	1
2518	166	462	4854	466
2519	13	16	95	8
2520	0	11	108	3
2521	1	20	47	1
2522	71	170	2690	228
2523	1	15	31	1
2524	88	61	2453	11
2525	0	0	60	0
2526	2	1	11	0
2527	120	150	2074	12
2528	1	0	1268	1
2529	0	3	56	0
2530	21	57	1312	0
2531	6	22	143	13
2532	4	10	42	0
2533	30	175	742	55
2534	1	0	20	0
2535	0	7	39	1
2536	1	8	166	1
2537	13	26	278	12
2538	1	12	149	1
2539	0	0	0	0
2540	13	41	347	26
2541	33	38	251	22
2542	0	5	133	0
2543	55	126	628	23
2544	133	278	4774	0
2545	2	11	38	2
2546	9	1	253	5
2547	3	9	36	1
2548	0	7	61	1
2549	0	4	127	0
2550	1	1	188	0
2551	5	1	13	0
2552	11	27	108	0
2553	24	7	104	5
2554	10	19	344	3
2555	7	33	1378	0
2556	8	22	81	9
2557	2	1	101	0
2558	20	47	252	27
2559	0	2	28	0
2560	63	43	612	23
2561	29	16	79	2
2562	14	49	299	22
2563	2	3	70	0
2564	3	1	11	0
2565	0	0	275	0
2566	1	3	31	0
2567	28	10	117	0
2568	2	5	0	0
2569	6	5	82	1
2570	0	0	11	1
2571	864	1519	8883	0
2572	4	3	15	1
2573	0	4	9	0
2574	2	10	20	0
2575	10	6	185	6
2576	0	2	38	0
2577	6	8	69	19
2578	4	39	26	0
2579	11	11	87	0
2580	0	5	15	0
2581	0	5	433	6
2582	0	0	4	0
2583	11	20	141	30
2584	3	18	170	3
